Report Date,Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Put,135,19074,2024-12-20,32,6.55,6.6,6.65,6.65,37994,0.5,55.68%
11/18/2024,2024-11-1814:21 EST,AAPL,228.96,Call,237.5,18908,2024-11-22,4,0.13,0.14,0.14,0.13,3594,5.26,22.28%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,335,18678,2024-11-22,4,12.5,12.53,12.55,12.55,1719,10.87,77.71%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,355,18514,2024-11-22,4,3.6,3.65,3.7,3.71,4567,4.05,82.53%
11/18/2024,2024-11-1814:23 EST,NVDA,140.12,Put,120,18367,2024-11-22,4,0.8,0.81,0.81,0.8,21053,0.87,116.60%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,360,18066,2024-11-29,11,5.9,5.95,6,5.96,3499,5.16,68.03%
11/18/2024,2024-11-1814:21 EST,AAPL,228.96,Call,230,17987,2024-11-29,11,2.53,2.55,2.57,2.6,8677,2.07,18.92%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,345,17864,2024-11-22,4,18.9,19,19.1,18.6,1453,12.29,78.56%
11/18/2024,2024-11-1813:58 EST,NU,13.75,Call,17,17701,2027-01-15,788,2.7,2.76,2.81,2.71,1376,12.86,42.62%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,140,17391,2024-12-20,32,9.35,9.38,9.4,9.3,108931,0.16,56.11%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Put,61,17375,2024-11-22,4,1.91,1.92,1.93,1.93,8355,2.08,77.36%
11/18/2024,2024-11-1814:22 EST,AAPL,228.96,Put,227.5,17358,2024-11-22,4,1.51,1.53,1.54,1.51,6142,2.83,22.23%
11/18/2024,2024-11-1814:17 EST,SOFI,13.85,Put,12.5,17312,2024-11-29,11,0.1,0.11,0.12,0.12,1139,15.2,58.79%
11/18/2024,2024-11-1814:03 EST,PFE,24.98,Put,27,17181,2024-11-22,4,1.95,1.97,1.99,1.97,31965,0.54,36.37%
11/18/2024,2024-11-1814:22 EST,AMD,139.82,Call,142,17166,2024-11-22,4,1.87,1.88,1.89,1.89,3029,5.67,49.19%
11/18/2024,2024-11-1814:22 EST,COIN,314.1,Call,320,16939,2024-12-13,25,25.65,26.3,26.95,26.1,104,162.88,92.16%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Put,55,16788,2024-11-22,4,0.26,0.27,0.28,0.26,10264,1.64,81.43%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,347.5,16770,2024-11-22,4,5.2,5.25,5.3,5.36,2139,7.84,80.85%
11/18/2024,2024-11-1814:21 EST,DG,76.81,Call,83,16636,2024-11-22,4,0.26,0.27,0.28,0.27,166,100.22,60.70%
11/18/2024,2024-11-1814:18 EST,IREN,10.09,Call,25,16521,2024-12-20,32,0.1,0.13,0.15,0.13,45929,0.36,174.54%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,375,16487,2024-11-22,4,1.38,1.39,1.4,1.39,5201,3.17,88.16%
11/18/2024,2024-11-1814:20 EST,SMCI,23.13,Put,15,16477,2024-11-22,4,0.3,0.31,0.32,0.3,10451,1.58,318.80%
11/18/2024,2024-11-1814:22 EST,GRAB,4.97,Call,5.5,16356,2025-04-17,150,0.4,0.43,0.45,0.42,36297,0.45,47.27%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,170,16302,2024-11-22,4,0.45,0.46,0.46,0.46,26069,0.63,118.12%
11/18/2024,2024-11-1814:22 EST,AMD,139.82,Call,145,16112,2024-11-22,4,1,1.01,1.02,1.01,6594,2.44,49.22%
11/18/2024,2024-11-1814:09 EST,HIMS,21.15,Put,20.5,15818,2024-11-29,11,1.7,1.75,1.8,1.7,2007,7.88,129.67%
11/18/2024,2024-11-1814:20 EST,SOFI,13.85,Call,14.5,15496,2024-11-22,4,0.15,0.16,0.16,0.16,8700,1.78,72.49%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,342.5,15443,2024-11-22,4,17.15,17.23,17.3,17.05,629,24.55,78.04%
11/18/2024,2024-11-1814:21 EST,PLTR,61.06,Put,58,15443,2024-11-22,4,0.77,0.78,0.78,0.78,7926,1.95,78.28%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,315,15270,2024-11-22,4,4.05,4.07,4.1,4.1,5698,2.68,76.91%
11/18/2024,2024-11-1814:22 EST,SMCI,23.13,Call,30,15154,2024-11-22,4,0.73,0.75,0.77,0.76,10148,1.49,283.87%
11/18/2024,2024-11-1814:22 EST,GME,26.55,Call,30,14777,2024-11-22,4,0.35,0.36,0.36,0.35,19504,0.76,130.15%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,148,14585,2024-11-22,4,3.25,3.28,3.3,3.23,20192,0.72,109.77%
11/18/2024,2024-11-1814:22 EST,GOOGL,175.07,Call,180,14485,2024-11-22,4,0.43,0.44,0.44,0.45,9177,1.58,28.65%
11/18/2024,2024-11-1814:22 EST,AMD,139.82,Call,141,14442,2024-11-22,4,2.27,2.28,2.29,2.3,2337,6.18,49.15%
11/18/2024,2024-11-1814:22 EST,SOFI,13.85,Call,14,14432,2024-11-22,4,0.3,0.31,0.31,0.31,13076,1.1,71.06%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,325,14179,2024-11-22,4,7.45,7.5,7.55,7.55,3296,4.3,77.04%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Call,70,14169,2024-12-20,32,1.63,1.63,1.64,1.64,17741,0.8,61.94%
11/18/2024,2024-11-1814:22 EST,SMCI,23.13,Call,23,14094,2024-11-22,4,2.5,2.53,2.56,2.54,7064,2,272.32%
11/18/2024,2024-11-1814:22 EST,SMCI,23.13,Call,22,14050,2024-11-22,4,2.95,3,3.05,2.95,5430,2.59,266.15%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Put,57,13908,2024-11-22,4,0.54,0.55,0.55,0.55,6368,2.18,79.05%
11/18/2024,2024-11-1814:22 EST,MSTR,366.38,Call,400,13882,2024-11-22,4,8.9,9.2,9.5,9.2,6248,2.22,149.21%
11/18/2024,2024-11-1814:22 EST,SMCI,23.13,Call,27,13863,2024-11-22,4,1.22,1.25,1.27,1.25,2329,5.95,275.08%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,142,13855,2024-11-22,4,5.25,5.3,5.35,5.25,13782,1.01,107.22%
11/18/2024,2024-11-1814:22 EST,AMZN,201.9,Call,207.5,13646,2024-11-22,4,0.7,0.71,0.71,0.7,17230,0.79,32.51%
11/18/2024,2024-11-1814:22 EST,MARA,18.11,Call,23,13607,2024-12-20,32,1.26,1.29,1.31,1.28,11945,1.14,129.37%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,335,13466,2024-11-22,4,9.35,9.38,9.4,9.35,6338,2.12,78.50%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,143,13268,2024-11-29,11,5.6,5.65,5.7,5.65,20446,0.65,72.57%
11/18/2024,2024-11-1814:22 EST,AMC,4.36,Call,4.5,13195,2024-11-22,4,0.1,0.11,0.11,0.1,16179,0.82,86.56%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,152.5,13040,2024-11-22,4,2.2,2.21,2.22,2.2,18213,0.72,110.54%
11/18/2024,2024-11-1814:22 EST,RIVN,10.15,Call,10.5,12815,2024-11-22,4,0.19,0.2,0.2,0.2,6245,2.05,85.53%
11/18/2024,2024-11-1813:55 EST,AES,13.81,Put,10,12811,2026-01-16,424,0.7,0.73,0.75,0.7,284,45.11,41.31%
11/18/2024,2024-11-1814:21 EST,SQ,88.8,Call,93,12410,2024-11-22,4,0.6,0.63,0.66,0.64,6861,1.81,59.15%
11/18/2024,2024-11-1814:22 EST,AMZN,201.9,Call,202.5,12284,2024-11-22,4,2.15,2.17,2.18,2.15,5426,2.26,32.39%
11/18/2024,2024-11-1814:22 EST,AMZN,201.9,Put,200,12262,2024-11-22,4,2.09,2.11,2.13,2.12,5672,2.16,32.17%
11/18/2024,2024-11-1814:20 EST,AAPL,228.96,Call,225,12232,2024-11-22,4,4.7,4.75,4.8,4.8,9596,1.27,25.22%
11/18/2024,2024-11-1814:22 EST,SMCI,23.13,Call,40,12222,2024-12-20,32,1.2,1.22,1.24,1.22,16133,0.76,180.47%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,150,12208,2024-11-29,11,3.4,3.43,3.45,3.4,46464,0.26,73.64%
11/18/2024,2024-11-1814:21 EST,AMZN,201.9,Call,212.5,12204,2024-11-22,4,0.21,0.22,0.22,0.22,9099,1.34,34.65%
11/18/2024,2024-11-1814:19 EST,WBA,8.72,Call,9,12183,2024-11-22,4,0.09,0.1,0.1,0.1,4572,2.66,59.51%
11/18/2024,2024-11-1814:13 EST,PLUG,1.975,Call,2,12175,2024-11-29,11,0.08,0.1,0.11,0.1,1234,9.87,84.19%
11/18/2024,2024-11-1814:14 EST,AAPL,228.96,Put,200,12167,2025-01-17,60,0.61,0.62,0.62,0.61,147969,0.08,23.37%
11/18/2024,2024-11-1814:22 EST,AAPL,228.96,Put,230,12090,2024-11-22,4,2.7,2.71,2.72,2.7,2874,4.21,21.65%
11/18/2024,2024-11-1814:17 EST,APLD,7.6,Call,8.5,12061,2024-11-22,4,0.25,0.28,0.3,0.27,1239,9.73,165.64%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Call,68,11847,2024-11-22,4,0.34,0.35,0.36,0.36,2791,4.24,88.14%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Put,138,11824,2024-11-22,4,5.4,5.43,5.45,5.5,7956,1.49,108.15%
11/18/2024,2024-11-1814:22 EST,AMD,139.82,Call,150,11745,2024-11-22,4,0.33,0.34,0.34,0.33,11980,0.98,51.04%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,170,11714,2025-01-17,60,3.25,3.3,3.35,3.27,91885,0.13,51.99%
11/18/2024,2024-11-1814:22 EST,NIO,4.65,Call,6,11652,2025-01-17,60,0.27,0.28,0.28,0.27,57679,0.2,87.22%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,160,11534,2024-12-20,32,3.15,3.18,3.2,3.16,74363,0.16,57.23%
11/18/2024,2024-11-1814:20 EST,NVDA,140.12,Put,80,11518,2024-11-29,11,0.1,0.11,0.11,0.11,29745,0.39,142.94%
11/18/2024,2024-11-1814:21 EST,PLTR,61.06,Put,60,11436,2024-11-29,11,2.01,2.04,2.07,2.05,4893,2.34,61.50%
11/18/2024,2024-11-1814:13 EST,NKLA,1.97,Put,2,11399,2024-12-27,39,0.57,0.62,0.66,0.64,216,52.77,251.99%
11/18/2024,2024-11-1814:20 EST,SMCI,23.13,Call,31,11389,2024-11-22,4,0.62,0.64,0.65,0.64,1173,9.71,285.75%
11/18/2024,2024-11-1814:21 EST,META,555.85,Call,570,11328,2024-11-22,4,2.16,2.2,2.23,2.18,5134,2.21,32.48%
11/18/2024,2024-11-1814:22 EST,XPEV,13.07,Call,25,11316,2025-02-21,95,0.25,0.26,0.26,0.26,386,29.32,86.71%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Call,66,11259,2024-11-22,4,0.56,0.57,0.58,0.58,6181,1.82,83.94%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,180,11257,2024-11-22,4,0.2,0.21,0.21,0.2,13146,0.86,123.98%
11/18/2024,2024-11-1814:21 EST,AFRM,61.17,Call,60,11257,2024-11-22,4,2.8,2.88,2.95,2.99,4683,2.4,89.40%
11/18/2024,2024-11-1814:16 EST,MTCH,30.5,Call,35,11229,2025-01-17,60,0.5,0.52,0.53,0.5,20836,0.54,36.57%
11/18/2024,2024-11-1814:22 EST,AMZN,201.9,Call,205,11129,2024-12-06,18,3.35,3.4,3.45,3.4,7055,1.58,27.32%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,385,11074,2024-11-22,4,0.88,0.89,0.89,0.91,2377,4.66,91.57%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,145,11068,2024-12-20,32,7.25,7.28,7.3,7.22,56559,0.2,56.35%
11/18/2024,2024-11-1814:22 EST,MARA,18.11,Call,21,11066,2024-11-22,4,0.35,0.37,0.38,0.37,5653,1.96,165.00%
11/18/2024,2024-11-1814:20 EST,TSLA,332.22,Call,370,11064,2024-12-06,18,7.3,7.38,7.45,7.4,1030,10.74,68.07%
11/18/2024,2024-11-1814:21 EST,AAPL,228.96,Put,222.5,11041,2024-11-22,4,0.41,0.42,0.42,0.41,6084,1.81,24.72%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,337.5,11023,2024-11-22,4,8.3,8.35,8.4,8.32,2043,5.4,78.61%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Put,139,11000,2024-11-22,4,5.9,5.93,5.95,6,7186,1.53,108.31%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,337.5,10995,2024-11-22,4,13.85,13.95,14.05,14,963,11.42,77.66%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Put,305,10992,2024-11-22,4,2.02,2.04,2.05,2.05,5119,2.15,77.98%
11/18/2024,2024-11-1814:21 EST,AAPL,228.96,Put,220,10979,2024-11-22,4,0.23,0.24,0.24,0.24,9489,1.16,27.16%
11/18/2024,2024-11-1814:22 EST,COIN,314.1,Call,350,10891,2024-11-22,4,4.05,4.25,4.45,4.24,3523,3.09,125.25%
11/18/2024,2024-11-1814:22 EST,AMD,139.82,Call,145,10879,2024-11-29,11,1.85,1.87,1.88,1.87,6006,1.81,39.83%
11/18/2024,2024-11-1814:22 EST,PLTR,61.06,Put,55,10815,2024-12-20,32,1.69,1.71,1.74,1.72,15442,0.7,60.27%
11/18/2024,2024-11-1814:02 EST,VST,147.47,Call,160,10783,2024-11-22,4,0.75,0.83,0.9,0.9,253,42.62,73.86%
11/18/2024,2024-11-1814:22 EST,INTC,24.82,Call,25,10766,2024-11-22,4,0.42,0.43,0.43,0.42,8971,1.2,51.30%
11/18/2024,2024-11-1814:22 EST,GOOGL,175.07,Call,175,10714,2024-11-22,4,1.9,1.91,1.92,1.92,4345,2.47,28.75%
11/18/2024,2024-11-1814:16 EST,UEC,8.29,Call,8,10710,2024-11-29,11,0.5,0.55,0.6,0.54,1228,8.72,63.87%
11/18/2024,2024-11-1814:22 EST,MARA,18.11,Put,20,10662,2024-11-22,4,2.35,2.38,2.4,2.36,4907,2.17,151.47%
11/18/2024,2024-11-1814:22 EST,TSLA,332.22,Call,340,10627,2024-11-29,11,11.5,11.58,11.65,11.59,5463,1.95,65.69%
11/18/2024,2024-11-1814:14 EST,NVDA,140.12,Call,180,10605,2025-01-17,60,2.12,2.14,2.15,2.15,36330,0.29,53.18%
11/18/2024,2024-11-1814:21 EST,PLTR,61.06,Call,90,10604,2025-01-17,60,0.73,0.75,0.77,0.73,11430,0.93,66.98%
11/18/2024,2024-11-1814:16 EST,TPR,56.36,Put,52.5,10530,2025-01-17,60,0.85,0.9,0.95,0.86,824,12.78,26.89%
11/18/2024,2024-11-1814:19 EST,CCL,24.34,Call,25,10445,2024-11-22,4,0.15,0.16,0.16,0.17,1784,5.85,42.53%
11/18/2024,2024-11-1814:22 EST,SBUX,100.24,Call,101,10426,2024-11-22,4,0.8,0.82,0.84,0.82,405,25.74,28.72%
11/18/2024,2024-11-1814:22 EST,AAPL,228.96,Call,230,10378,2024-12-20,32,5.15,5.2,5.25,5.2,30392,0.34,19.94%
11/18/2024,2024-11-1814:20 EST,WSC,35.19,Call,40,10367,2025-04-17,150,2.15,2.35,2.55,2.5,20262,0.51,45.03%
11/18/2024,2024-11-1814:22 EST,LAZR,0.8307,Call,1,10340,2025-05-16,179,0.16,0.17,0.18,0.18,1990,5.2,99.39%
11/18/2024,2024-11-1814:19 EST,AAPL,228.96,Put,180,10331,2025-02-21,95,0.56,0.57,0.58,0.57,1185,8.72,29.10%
11/18/2024,2024-11-1814:11 EST,MRK,96.93,Put,90,10290,2025-01-17,60,1.22,1.26,1.3,1.24,2101,4.9,24.05%
11/18/2024,2024-11-1814:22 EST,NVDA,140.12,Call,157.5,10278,2024-11-22,4,1.4,1.41,1.42,1.39,10633,0.97,112.37%
11/18/2024,2024-11-1814:22 EST,GOOGL,175.07,Call,177.5,10231,2024-11-22,4,0.95,0.96,0.97,0.95,8341,1.23,28.24%
11/18/2024,2024-11-1813:53 EST,WSC,35.19,Call,47.5,10224,2025-04-17,150,0.6,0.68,0.75,0.65,12930,0.79,39.13%
