Report Date,Time,Stock Symbol,Stock Last Price,Type,Strike Price,Volume,Expiration Date,Days To Expiration,Bid Price,Midpoint,Ask Price,Last Price,Open Interest,VOI Ratio,Volatility
24-07-23,2024-07-2314:10 EST,TSLA,247.4,Put,230,15589,2024-07-26,3,3.95,3.98,4,3.95,14854,1.05,123.74%
24-07-23,2024-07-2314:01 EST,AHCO,11.49,Call,12.5,15381,2024-12-20,150,1.1,1.18,1.25,1.15,15238,1.01,49.47%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Put,123,15243,2024-08-02,10,3.85,3.88,3.9,3.85,8049,1.89,47.51%
24-07-23,2024-07-2314:11 EST,SIRI,3.77,Put,4,15214,2024-07-26,3,0.44,0.45,0.45,0.43,7561,2.01,219.82%
24-07-23,2024-07-2312:42 EST,AHCO,11.49,Call,12.5,15205,2025-03-21,241,1.5,1.63,1.75,1.45,172,88.4,50.33%
24-07-23,2024-07-2314:08 EST,GOOGL,182.98,Call,205,15179,2024-08-16,24,1.1,1.12,1.14,1.12,3588,4.23,36.46%
24-07-23,2024-07-2314:10 EST,CRWD,273.1,Put,250,15141,2024-07-26,3,1.31,1.41,1.5,1.4,5954,2.54,88.86%
24-07-23,2024-07-2314:09 EST,NVDA,122.32,Put,125,15013,2024-07-26,3,3.3,3.33,3.35,3.32,17567,0.85,46.93%
24-07-23,2024-07-2314:05 EST,DASH,105.64,Call,112,14972,2024-07-26,3,0.23,0.25,0.26,0.24,279,53.66,47.42%
24-07-23,2024-07-2314:10 EST,META,491.46,Call,500,14735,2024-07-26,3,4.4,4.45,4.5,4.4,8303,1.77,43.81%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,280,14307,2024-07-26,3,2.61,2.63,2.65,2.64,15721,0.91,132.70%
24-07-23,2024-07-2314:11 EST,NVDA,122.32,Call,123,14068,2024-08-02,10,3.95,4,4.05,3.99,6064,2.32,49.03%
24-07-23,2024-07-2313:47 EST,CVX,154.33,Call,170,14059,2024-08-16,24,0.16,0.17,0.17,0.17,14019,1,22.00%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,265,13861,2024-07-26,3,5.5,5.55,5.6,5.6,43249,0.32,131.40%
24-07-23,2024-07-2314:11 EST,CRWD,273.1,Call,275,13797,2024-07-26,3,7.1,7.2,7.3,7.22,2707,5.1,80.08%
24-07-23,2024-07-2314:09 EST,GS,492.37,Call,500,13716,2024-07-26,3,1.73,1.79,1.85,1.82,1527,8.98,24.13%
24-07-23,2024-07-2314:10 EST,AMD,154.56,Put,150,13699,2024-07-26,3,0.88,0.89,0.9,0.89,10617,1.29,49.93%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Put,245,13620,2024-07-26,3,9.8,9.85,9.9,9.8,6355,2.14,127.41%
24-07-23,2024-07-2314:10 EST,AMD,154.56,Call,155,13572,2024-07-26,3,2.92,2.94,2.96,2.94,6882,1.97,50.12%
24-07-23,2024-07-2314:10 EST,TSLA,247.4,Put,220,13485,2024-08-16,24,5.05,5.1,5.15,5.07,11947,1.13,64.48%
24-07-23,2024-07-2314:10 EST,F,13.93,Call,14,13473,2024-08-16,24,0.49,0.5,0.5,0.5,14762,0.91,37.71%
24-07-23,2024-07-2314:11 EST,AMC,5.09,Call,5.5,13416,2024-07-26,3,0.09,0.1,0.1,0.1,21093,0.64,130.83%
24-07-23,2024-07-2313:44 EST,ABR,13.25,Put,13,13369,2024-10-18,87,1.5,1.63,1.75,1.75,12178,1.1,71.65%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Put,119,13265,2024-07-26,3,0.77,0.78,0.78,0.78,18937,0.7,50.35%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Put,210,13175,2024-07-26,3,0.79,0.8,0.8,0.8,8578,1.54,125.07%
24-07-23,2024-07-2314:09 EST,TJX,113.8,Call,116,12959,2024-07-26,3,0.15,0.16,0.17,0.17,278,46.62,20.10%
24-07-23,2024-07-2314:11 EST,AMD,154.56,Put,155,12925,2024-07-26,3,2.59,2.61,2.63,2.63,8281,1.56,49.08%
24-07-23,2024-07-2314:11 EST,CRWD,273.1,Put,260,12924,2024-07-26,3,2.89,2.94,2.99,2.93,2596,4.98,82.12%
24-07-23,2024-07-2314:06 EST,UPS,125.79,Put,125,12907,2024-07-26,3,1.18,1.23,1.27,1.21,527,24.49,33.98%
24-07-23,2024-07-2314:11 EST,COIN,259.1,Call,280,12877,2024-07-26,3,1.58,1.65,1.71,1.6,4752,2.71,82.10%
24-07-23,2024-07-2314:10 EST,AMD,154.56,Call,162.5,12713,2024-07-26,3,0.59,0.6,0.61,0.62,7186,1.77,50.21%
24-07-23,2024-07-2313:56 EST,AAL,10.59,Put,11,12641,2024-07-26,3,0.68,0.69,0.69,0.68,18959,0.67,109.15%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Put,240,12612,2024-07-26,3,7.5,7.53,7.55,7.52,10446,1.21,126.59%
24-07-23,2024-07-2314:10 EST,CRWD,273.1,Call,270,12580,2024-07-26,3,9.65,9.83,10,9.9,2538,4.96,81.64%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Put,117,12522,2024-07-26,3,0.41,0.42,0.43,0.43,15449,0.81,51.88%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Put,247.5,12499,2024-07-26,3,11.1,11.15,11.2,11.13,4614,2.71,128.45%
24-07-23,2024-07-2314:09 EST,GE,172.75,Call,175,12450,2024-07-26,3,2.4,2.46,2.51,2.43,815,15.28,41.03%
24-07-23,2024-07-2314:10 EST,TSLA,247.4,Call,275,12423,2024-07-26,3,3.4,3.43,3.45,3.45,10293,1.21,132.68%
24-07-23,2024-07-2314:07 EST,F,13.93,Put,13,12269,2024-07-26,3,0.11,0.11,0.12,0.12,5204,2.36,88.84%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,300,12215,2024-08-02,10,1.84,1.86,1.88,1.88,19623,0.62,88.58%
24-07-23,2024-07-2314:06 EST,CLSK,17.52,Call,21,12214,2024-07-26,3,0.08,0.09,0.1,0.1,7524,1.62,139.16%
24-07-23,2024-07-2314:08 EST,NVDA,122.32,Call,125,12157,2024-08-02,10,3.05,3.08,3.1,3.1,14524,0.84,49.03%
24-07-23,2024-07-2314:10 EST,AMZN,187.27,Put,182.5,12107,2024-07-26,3,0.75,0.77,0.78,0.75,6057,2,35.68%
24-07-23,2024-07-2314:01 EST,TWLO,60.22,Call,61,11782,2024-07-26,3,0.46,0.47,0.48,0.44,250,47.13,36.76%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,300,11767,2024-08-16,24,3.65,3.68,3.7,3.68,24429,0.48,69.37%
24-07-23,2024-07-2314:11 EST,COIN,259.1,Call,300,11759,2024-07-26,3,0.28,0.29,0.29,0.29,5840,2.01,87.31%
24-07-23,2024-07-2314:10 EST,COIN,259.1,Call,270,11582,2024-07-26,3,3.45,3.55,3.65,3.45,5879,1.97,79.16%
24-07-23,2024-07-2314:08 EST,NVDA,122.32,Put,114,11542,2024-07-26,3,0.17,0.18,0.18,0.18,13993,0.82,55.72%
24-07-23,2024-07-2314:09 EST,MCHP,90.38,Put,85,11165,2024-08-16,24,1.5,1.55,1.6,1.55,460,24.27,41.28%
24-07-23,2024-07-2313:44 EST,TSLA,247.4,Put,110,11011,2024-10-18,87,0.3,0.31,0.31,0.32,12296,0.9,77.16%
24-07-23,2024-07-2314:04 EST,RIOT,11.61,Call,13,10871,2024-07-26,3,0.11,0.11,0.12,0.12,9861,1.1,124.09%
24-07-23,2024-07-2313:37 EST,IVZ,16.8,Put,15,10797,2024-10-18,87,0.2,0.23,0.25,0.25,1902,5.68,28.43%
24-07-23,2024-07-2314:06 EST,CHPT,2.13,Call,2,10739,2024-07-26,3,0.18,0.19,0.19,0.17,55649,0.19,126.53%
24-07-23,2024-07-2314:10 EST,AAPL,224.56,Call,260,10682,2024-09-20,59,0.76,0.77,0.78,0.78,20763,0.51,23.84%
24-07-23,2024-07-2314:09 EST,NVDA,122.32,Put,118,10674,2024-07-26,3,0.57,0.58,0.58,0.57,16696,0.64,50.67%
24-07-23,2024-07-2314:10 EST,AMZN,187.27,Call,200,10634,2024-08-16,24,3.6,3.63,3.65,3.63,66210,0.16,42.36%
24-07-23,2024-07-2314:11 EST,AMD,154.56,Put,152.5,10584,2024-07-26,3,1.56,1.58,1.59,1.57,8143,1.3,49.02%
24-07-23,2024-07-2314:02 EST,ACHR,4.58,Put,4,10548,2025-01-17,178,0.6,0.63,0.65,0.65,2677,3.94,80.69%
24-07-23,2024-07-2314:10 EST,AAPL,224.56,Call,230,10492,2024-08-02,10,3.05,3.08,3.1,3.05,26093,0.4,34.39%
24-07-23,2024-07-2314:08 EST,AAPL,224.56,Put,217.5,10444,2024-07-26,3,0.32,0.33,0.33,0.32,5796,1.8,29.82%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Call,140,10429,2024-08-16,24,1.09,1.1,1.11,1.11,72684,0.14,46.07%
24-07-23,2024-07-2314:11 EST,NVDA,122.32,Call,131,10420,2024-07-26,3,0.19,0.2,0.2,0.19,31186,0.33,48.96%
24-07-23,2024-07-2314:10 EST,RIVN,17.27,Call,18,10295,2024-07-26,3,0.22,0.23,0.23,0.24,13153,0.78,79.14%
24-07-23,2024-07-2314:11 EST,BSX,79.11,Put,77.5,10288,2024-08-16,24,1.55,1.6,1.65,1.63,7454,1.38,30.85%
24-07-23,2024-07-2313:58 EST,GE,172.75,Call,200,10199,2024-08-16,24,0.3,0.33,0.37,0.34,107,95.32,31.98%
24-07-23,2024-07-2314:11 EST,SIRI,3.77,Call,4,10146,2024-09-20,59,0.19,0.2,0.2,0.19,18930,0.54,46.94%
24-07-23,2024-07-2314:06 EST,CCL,19.26,Call,20,10092,2024-07-26,3,0.12,0.13,0.13,0.13,2274,4.44,52.55%
24-07-23,2024-07-2314:11 EST,ARM,171.28,Call,180,10062,2024-07-26,3,1.89,1.92,1.96,1.95,1645,6.12,73.39%
24-07-23,2024-07-2314:05 EST,RJF,111.35,Put,95,10007,2024-08-16,24,0.3,0.35,0.4,0.35,182,54.98,42.84%
24-07-23,2024-07-2313:54 EST,DASH,105.64,Put,90,9968,2024-08-16,24,1.49,1.54,1.58,1.5,2296,4.34,67.75%
24-07-23,2024-07-2314:11 EST,GOOGL,182.98,Call,190,9963,2024-07-26,3,3.15,3.18,3.2,3.2,9997,1,86.90%
24-07-23,2024-07-2312:48 EST,AZN,79.04,Put,72.5,9840,2024-08-16,24,0.34,0.36,0.38,0.38,257,38.29,30.06%
24-07-23,2024-07-2314:11 EST,CRWD,273.1,Call,280,9800,2024-07-26,3,5.1,5.2,5.3,5.3,2479,3.95,81.30%
24-07-23,2024-07-2314:10 EST,MARA,21.64,Call,24,9698,2024-07-26,3,0.28,0.29,0.3,0.3,5662,1.71,131.80%
24-07-23,2024-07-2314:10 EST,AVGO,163.47,Call,165,9629,2024-07-26,3,2.1,2.15,2.2,2.15,5966,1.61,42.83%
24-07-23,2024-07-2314:11 EST,ABNB,148.32,Call,155,9411,2024-07-26,3,0.17,0.2,0.22,0.17,1196,7.87,33.62%
24-07-23,2024-07-2313:52 EST,RTX,104.33,Call,115,9237,2024-08-16,24,0.25,0.28,0.31,0.28,5879,1.57,24.54%
24-07-23,2024-07-2314:09 EST,NVDA,122.32,Call,124,9180,2024-08-02,10,3.5,3.53,3.55,3.5,5001,1.84,48.72%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,252.5,9143,2024-07-26,3,9.65,9.73,9.8,9.7,6691,1.37,129.26%
24-07-23,2024-07-2314:10 EST,F,13.93,Call,14,9084,2024-07-26,3,0.4,0.41,0.41,0.4,13158,0.69,87.34%
24-07-23,2024-07-2314:11 EST,GME,25.57,Call,30,9074,2024-07-26,3,0.15,0.16,0.16,0.16,28691,0.32,137.81%
24-07-23,2024-07-2314:10 EST,DIS,91.19,Call,95,9043,2024-08-02,10,0.39,0.4,0.41,0.4,1066,8.48,26.35%
24-07-23,2024-07-2314:05 EST,F,13.93,Put,14,9007,2024-07-26,3,0.47,0.48,0.49,0.48,16943,0.53,86.58%
24-07-23,2024-07-2313:59 EST,F,13.93,Call,15.5,8931,2024-08-16,24,0.09,0.1,0.11,0.1,303,29.48,38.26%
24-07-23,2024-07-2314:10 EST,AMD,154.56,Call,165,8923,2024-07-26,3,0.32,0.33,0.33,0.33,13718,0.65,51.20%
24-07-23,2024-07-2314:11 EST,AMZN,187.27,Call,200,8821,2024-08-02,10,2.67,2.69,2.7,2.7,11262,0.78,57.67%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,247.5,8746,2024-07-26,3,11.85,11.93,12,11.93,4644,1.88,128.87%
24-07-23,2024-07-2314:11 EST,GOOG,184.6,Call,200,8743,2024-07-26,3,1.15,1.15,1.16,1.16,5423,1.61,83.30%
24-07-23,2024-07-2314:09 EST,NVDA,122.32,Call,130,8727,2024-08-09,17,2.35,2.37,2.38,2.36,9375,0.93,46.56%
24-07-23,2024-07-2314:10 EST,CRWD,273.1,Put,270,8722,2024-07-26,3,5.95,6.05,6.15,6.13,3152,2.77,78.97%
24-07-23,2024-07-2314:10 EST,AVGO,163.47,Call,170,8670,2024-07-26,3,0.6,0.63,0.65,0.6,9655,0.9,41.55%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Put,115,8631,2024-08-02,10,1.13,1.14,1.15,1.13,12320,0.7,49.60%
24-07-23,2024-07-2314:09 EST,SOFI,7.49,Put,6.5,8594,2024-08-02,10,0.12,0.13,0.13,0.12,13434,0.64,99.20%
24-07-23,2024-07-2314:10 EST,AMC,5.09,Call,6,8592,2024-08-16,24,0.29,0.3,0.3,0.3,12851,0.67,115.34%
24-07-23,2024-07-2314:11 EST,MSFT,444.15,Call,445,8549,2024-07-26,3,4.3,4.38,4.45,4.39,4214,2.03,26.72%
24-07-23,2024-07-2314:10 EST,PLTR,28.97,Call,29.5,8538,2024-07-26,3,0.36,0.37,0.37,0.36,9745,0.88,50.92%
24-07-23,2024-07-2314:09 EST,NVDA,122.32,Put,116,8534,2024-07-26,3,0.3,0.31,0.32,0.32,14647,0.58,53.00%
24-07-23,2024-07-2314:11 EST,GOOGL,182.98,Call,200,8452,2024-07-26,3,0.97,0.98,0.99,0.98,9379,0.9,84.83%
24-07-23,2024-07-2314:10 EST,JMIA,13.7,Call,19,8436,2024-08-02,10,0.45,0.5,0.55,0.55,636,13.26,218.93%
24-07-23,2024-07-2313:17 EST,PDD,133.2,Call,143,8431,2024-07-26,3,0.1,0.12,0.14,0.12,10726,0.79,45.93%
24-07-23,2024-07-2314:10 EST,NVDA,122.32,Call,132,8409,2024-07-26,3,0.14,0.15,0.15,0.14,28328,0.3,49.83%
24-07-23,2024-07-2314:00 EST,SMAR,48.79,Call,50,8363,2024-09-20,59,2.75,2.8,2.85,2.8,550,15.21,39.89%
24-07-23,2024-07-2314:04 EST,PG,167.4,Call,172.5,8348,2024-08-02,10,0.77,0.8,0.83,0.77,228,36.61,22.21%
24-07-23,2024-07-2314:11 EST,TSLA,247.4,Call,290,8347,2024-07-26,3,1.53,1.55,1.56,1.54,9028,0.92,133.78%
24-07-23,2024-07-2314:06 EST,CVNA,129.92,Call,135,8329,2024-07-26,3,1.61,1.67,1.72,1.61,1628,5.12,74.04%
24-07-23,2024-07-2314:10 EST,MARA,21.64,Call,30,8319,2024-09-20,59,1.59,1.61,1.63,1.6,37001,0.22,111.85%
24-07-23,2024-07-2314:00 EST,SIRI,3.77,Put,3,8282,2024-08-16,24,0.15,0.17,0.19,0.18,79875,0.1,135.81%
24-07-23,2024-07-2313:52 EST,QS,8.04,Call,9,8245,2024-11-15,115,1.09,1.12,1.14,1.09,3414,2.42,77.66%
24-07-23,2024-07-2314:11 EST,MARA,21.64,Call,25,8242,2024-07-26,3,0.17,0.18,0.18,0.17,12085,0.68,134.43%
24-07-23,2024-07-2313:51 EST,ABR,13.25,Put,13,8242,2024-08-16,24,0.75,0.8,0.85,0.8,8396,0.98,68.01%
24-07-23,2024-07-2313:57 EST,BP,34.95,Call,37,8232,2025-01-17,178,1.23,1.25,1.27,1.21,31940,0.26,21.17%
24-07-23,2024-07-2314:10 EST,META,491.46,Call,495,8194,2024-07-26,3,6.25,6.33,6.4,6.2,4393,1.87,44.04%
24-07-23,2024-07-2314:11 EST,AMC,5.09,Put,5,8170,2024-07-26,3,0.11,0.11,0.12,0.12,23107,0.35,90.76%
24-07-23,2024-07-2313:17 EST,MO,49.24,Call,50,8137,2024-08-16,24,0.67,0.7,0.72,0.63,11358,0.72,20.65%
24-07-23,2024-07-2314:09 EST,AMZN,187.27,Put,190,8116,2024-07-26,3,4,4.05,4.1,4.06,4994,1.63,34.49%
24-07-23,2024-07-2314:07 EST,S,24.44,Call,42,8097,2025-01-17,178,0.4,0.43,0.45,0.44,658,12.31,53.22%
24-07-23,2024-07-2314:09 EST,CVS,57.92,Call,65,8086,2024-10-18,87,1.3,1.32,1.34,1.32,1543,5.24,32.22%
24-07-23,2024-07-2314:11 EST,AMC,5.09,Call,5,8064,2024-07-26,3,0.22,0.23,0.23,0.22,14970,0.54,90.10%
24-07-23,2024-07-2314:10 EST,CCL,19.26,Call,20,7938,2024-08-02,10,0.33,0.34,0.34,0.33,1186,6.69,47.28%
24-07-23,2024-07-2314:10 EST,TSLA,247.4,Call,325,7935,2024-09-20,59,4.65,4.68,4.7,4.7,4344,1.83,59.47%
24-07-23,2024-07-2314:10 EST,U,17.02,Call,17.5,7904,2024-07-26,3,0.22,0.23,0.23,0.23,2047,3.86,71.41%
24-07-23,2024-07-2314:10 EST,ARM,171.28,Call,220,7792,2024-08-02,10,1.41,1.44,1.48,1.45,338,23.05,108.17%
24-07-23,2024-07-2314:11 EST,BA,186.53,Call,190,7785,2024-07-26,3,0.94,0.95,0.95,0.94,3803,2.05,34.09%
